Unnamed: 0,account_key,lessons_completed,num_courses_visited,projects_completed,total_minutes_visited,utc_date
3364,23,2.0,2.0,0.0,133.205883,2015-02-25
3365,23,0.0,2.0,0.0,15.9147733334,2015-02-26
3366,23,0.0,3.0,0.0,121.6012345,2015-02-27
3370,23,0.0,2.0,0.0,27.1371361667,2015-03-03
3371,23,0.0,1.0,1.0,24.0297365,2015-03-04
3372,23,0.0,2.0,0.0,33.0069955,2015-03-05
3373,23,0.0,1.0,0.0,125.159888667,2015-03-06
3377,23,0.0,2.0,0.0,118.965154833,2015-03-10
3378,23,0.0,1.0,1.0,84.6745058333,2015-03-11
3382,23,0.0,1.0,0.0,2.88152433333,2015-03-15
3383,23,0.0,1.0,0.0,27.0086561667,2015-03-16
3385,23,0.0,1.0,0.0,64.4117956667,2015-03-18
3386,23,0.0,1.0,0.0,3.804558,2015-03-19
3387,23,0.0,3.0,0.0,270.292145666,2015-03-20
3388,23,0.0,1.0,0.0,26.9508461667,2015-03-21
3389,23,0.0,2.0,0.0,92.8674128333,2015-03-22
3390,23,1.0,1.0,0.0,206.862207,2015-03-23
3391,23,0.0,1.0,0.0,43.3409713333,2015-03-24
3392,23,0.0,2.0,0.0,17.0251803333,2015-03-25
3395,23,0.0,1.0,0.0,24.1370338333,2015-03-28
3397,23,0.0,1.0,0.0,69.5074728333,2015-03-30
3398,23,0.0,1.0,0.0,72.0290073333,2015-03-31
3401,23,0.0,1.0,0.0,4.11491966667,2015-04-03
3402,23,0.0,1.0,0.0,27.873134,2015-04-04
3421,23,0.0,1.0,0.0,9.0609875,2015-04-23
3422,23,0.0,1.0,0.0,8.00869066667,2015-04-24
3423,23,0.0,1.0,0.0,32.9344473333,2015-04-25
3426,23,0.0,1.0,0.0,3.9739935,2015-04-28
3427,23,0.0,3.0,0.0,88.4940046666,2015-04-29
3429,23,0.0,1.0,0.0,44.9505608333,2015-05-01
3432,23,2.0,1.0,0.0,206.136223333,2015-05-04
3433,23,1.0,1.0,0.0,129.947765667,2015-05-05
3434,23,0.0,1.0,0.0,88.0425405,2015-05-06
3435,23,0.0,2.0,0.0,273.7370345,2015-05-07
3436,23,1.0,1.0,0.0,173.1803965,2015-05-08
3437,23,0.0,1.0,0.0,35.0982055,2015-05-09
3440,23,0.0,1.0,0.0,42.8526913333,2015-05-12
3443,23,0.0,1.0,0.0,3.68733866667,2015-05-15
3447,23,0.0,1.0,0.0,27.2900438333,2015-05-19
3449,23,0.0,1.0,0.0,8.384305,2015-05-21
3452,23,0.0,1.0,0.0,32.632974,2015-05-24
3455,23,0.0,1.0,0.0,35.2184913333,2015-05-27
3457,23,0.0,1.0,0.0,7.5605305,2015-05-29
3458,23,0.0,2.0,0.0,39.4564908333,2015-05-30
3470,23,0.0,1.0,0.0,100.882998167,2015-06-11
3515,23,0.0,1.0,0.0,7.3850635,2015-07-27
3551,24,0.0,1.0,0.0,217.707439667,2014-12-07
3552,24,2.0,1.0,0.0,284.554388,2014-12-08
3553,24,2.0,1.0,0.0,440.9262895,2014-12-09
3555,24,0.0,1.0,0.0,8.736263,2014-12-11
3556,24,1.0,1.0,0.0,236.884733333,2014-12-12
3557,24,0.0,1.0,0.0,39.6024408333,2014-12-13
3558,24,1.0,1.0,0.0,35.5568061667,2014-12-14
3559,24,0.0,1.0,0.0,86.8071045,2014-12-15
3560,24,0.0,1.0,0.0,113.410087167,2014-12-16
3567,24,2.0,2.0,0.0,168.737297333,2014-12-23
3573,24,1.0,2.0,0.0,187.484072667,2014-12-29
3585,24,0.0,1.0,0.0,124.936911667,2015-01-10
3586,24,0.0,1.0,0.0,2.55141916667,2015-01-11
3587,24,1.0,2.0,0.0,213.043215333,2015-01-12
3588,24,2.0,2.0,0.0,209.843313167,2015-01-13
3589,24,2.0,1.0,0.0,145.3144045,2015-01-14
3590,24,1.0,1.0,0.0,99.1695193333,2015-01-15
3591,24,2.0,1.0,0.0,163.049452,2015-01-16
3595,24,2.0,1.0,0.0,233.688839667,2015-01-20
3596,24,0.0,1.0,0.0,123.400402167,2015-01-21
3597,24,1.0,2.0,0.0,116.3614595,2015-01-22
3600,24,0.0,2.0,0.0,34.6011083333,2015-01-25
3608,24,1.0,1.0,0.0,83.8415101667,2015-02-02
3609,24,0.0,1.0,0.0,70.9351201667,2015-02-03
3610,24,1.0,1.0,0.0,188.1255775,2015-02-04
3611,24,1.0,2.0,1.0,151.8475935,2015-02-05
3613,24,0.0,1.0,0.0,8.26735966667,2015-02-07
3614,24,0.0,2.0,1.0,89.4114376667,2015-02-08
3615,24,1.0,1.0,0.0,86.6407868333,2015-02-09
3616,24,0.0,1.0,0.0,55.0118913333,2015-02-10
3617,24,0.0,1.0,0.0,21.3834853333,2015-02-11
3618,24,1.0,1.0,0.0,165.379129667,2015-02-12
3619,24,1.0,1.0,0.0,239.875914667,2015-02-13
3620,24,0.0,1.0,0.0,69.4905103333,2015-02-14
3621,24,1.0,1.0,0.0,99.8576196667,2015-02-15
3624,24,1.0,1.0,0.0,85.0191493333,2015-02-18
3625,24,1.0,1.0,0.0,186.717932667,2015-02-19
3628,24,0.0,1.0,0.0,22.7918768333,2015-02-22
3629,24,0.0,1.0,0.0,8.0197895,2015-02-23
3631,24,1.0,3.0,0.0,168.66049,2015-02-25
3632,24,0.0,1.0,0.0,7.18928266667,2015-02-26
3633,24,0.0,2.0,0.0,53.149637,2015-02-27
3634,24,1.0,2.0,0.0,315.364343,2015-02-28
3635,24,1.0,1.0,0.0,105.469689,2015-03-01
3636,24,2.0,1.0,0.0,211.838667833,2015-03-02
3637,24,0.0,1.0,0.0,32.8821288333,2015-03-03
3643,24,0.0,1.0,0.0,23.3191418333,2015-03-09
3644,24,4.0,1.0,0.0,235.602319167,2015-03-10
3645,24,0.0,1.0,0.0,46.8213558333,2015-03-11
3646,24,4.0,1.0,0.0,401.041758333,2015-03-12
3647,24,1.0,1.0,0.0,92.3020201667,2015-03-13
3648,24,0.0,1.0,0.0,3.47912316667,2015-03-14
3649,24,3.0,2.0,0.0,172.722571667,2015-03-15
3651,24,0.0,1.0,0.0,39.515607,2015-03-17
3652,24,0.0,1.0,0.0,37.9056086667,2015-03-18
3657,24,0.0,1.0,0.0,23.7650385,2015-03-23
3658,24,0.0,1.0,0.0,24.1744436667,2015-03-24
3659,24,0.0,1.0,0.0,6.2810635,2015-03-25
3666,24,0.0,1.0,0.0,3.44466916667,2015-04-01
3668,24,0.0,2.0,0.0,77.8892393333,2015-04-03
3675,24,0.0,2.0,1.0,11.7646361667,2015-04-10
3676,24,1.0,1.0,0.0,61.9157553333,2015-04-11
3677,24,0.0,1.0,0.0,63.866681,2015-04-12
3678,24,1.0,1.0,0.0,40.1587395,2015-04-13
3679,24,0.0,1.0,0.0,3.32192566667,2015-04-14
3681,24,1.0,2.0,0.0,102.165871333,2015-04-16
3686,24,0.0,1.0,0.0,63.1182333333,2015-04-21
3692,24,0.0,1.0,1.0,63.3005066667,2015-04-27
3695,24,0.0,1.0,0.0,34.4563165,2015-04-30
3696,24,1.0,1.0,0.0,36.4523491667,2015-05-01
3699,24,2.0,1.0,0.0,189.189060333,2015-05-04
3701,24,0.0,1.0,0.0,130.017453333,2015-05-06
3702,24,1.0,1.0,0.0,241.815638667,2015-05-07
3703,24,1.0,1.0,0.0,24.9314411667,2015-05-08
3713,24,0.0,1.0,0.0,13.3136726667,2015-05-18
3716,24,0.0,1.0,0.0,26.6063291667,2015-05-21
3725,24,0.0,1.0,0.0,4.6508635,2015-05-30
3754,25,0.0,2.0,0.0,114.529832667,2014-11-29
3755,25,0.0,1.0,0.0,45.2690993333,2014-11-30
3756,25,0.0,1.0,0.0,4.41147566667,2014-12-01
3757,25,1.0,1.0,0.0,98.9460955,2014-12-02
3758,25,0.0,1.0,0.0,116.662228,2014-12-03
3759,25,1.0,1.0,0.0,128.581732833,2014-12-04
3760,25,0.0,1.0,0.0,217.389320833,2014-12-05
3761,25,1.0,1.0,0.0,147.4767845,2014-12-06
3762,25,0.0,1.0,0.0,36.584511,2014-12-07
3763,25,1.0,1.0,0.0,36.501239,2014-12-08
3764,25,0.0,1.0,0.0,37.2278326667,2014-12-09
3765,25,0.0,2.0,0.0,149.405416833,2014-12-10
3768,25,2.0,1.0,0.0,128.333513,2014-12-13
3769,25,0.0,1.0,0.0,70.5039901667,2014-12-14
3784,25,0.0,1.0,0.0,16.9609878333,2014-12-29
3789,25,1.0,1.0,0.0,125.2750735,2015-01-03
3792,25,2.0,1.0,0.0,193.8685695,2015-01-06
3793,25,0.0,1.0,0.0,106.227894,2015-01-07
3795,25,0.0,1.0,0.0,160.984560833,2015-01-09
3798,25,0.0,2.0,0.0,87.4467906666,2015-01-12
3801,25,0.0,1.0,0.0,19.8865531667,2015-01-15
3804,25,0.0,2.0,0.0,16.0322418334,2015-01-18
3807,25,0.0,2.0,0.0,43.1581495,2015-01-21
3808,25,1.0,2.0,0.0,166.672116833,2015-01-22
3814,25,0.0,1.0,0.0,73.717085,2015-01-28
3817,25,2.0,1.0,0.0,246.342312833,2015-01-31
3818,25,0.0,1.0,0.0,3.32793066667,2015-02-01
3819,25,1.0,1.0,0.0,299.010407667,2015-02-02
3820,25,0.0,1.0,0.0,83.7630615,2015-02-03
3821,25,0.0,1.0,0.0,23.2113195,2015-02-04
3843,25,1.0,2.0,0.0,91.308312,2015-05-20
3844,25,0.0,1.0,0.0,114.4472125,2015-05-21
3845,25,1.0,2.0,0.0,146.193865,2015-05-22
3846,25,0.0,1.0,0.0,71.8045863333,2015-05-23
3847,25,0.0,1.0,0.0,41.3480383333,2015-05-24
3848,25,1.0,1.0,0.0,109.289325167,2015-05-25
3849,25,0.0,1.0,0.0,11.9403881667,2015-05-26
3850,25,1.0,1.0,0.0,86.3001066667,2015-05-27
3851,25,0.0,1.0,0.0,23.3609743333,2015-05-28
3852,25,0.0,1.0,0.0,9.23986633333,2015-05-29
3854,25,0.0,1.0,0.0,33.547516,2015-05-31
3855,25,0.0,1.0,0.0,7.0488155,2015-06-01
3856,25,1.0,1.0,0.0,24.686394,2015-06-02
3858,25,0.0,1.0,0.0,91.1727188333,2015-06-04
3861,25,1.0,1.0,0.0,144.548124333,2015-06-07
3863,25,0.0,1.0,0.0,72.4697121667,2015-06-09
3865,25,1.0,1.0,0.0,197.163403,2015-06-11
3870,25,0.0,1.0,0.0,84.1101468333,2015-06-16
3871,25,0.0,1.0,0.0,17.1295098333,2015-06-17
3873,25,1.0,1.0,0.0,109.138096833,2015-06-19
3879,25,0.0,1.0,0.0,78.745427,2015-06-25
3881,25,0.0,1.0,0.0,29.8274403333,2015-06-27
3882,25,0.0,1.0,0.0,5.95241816667,2015-06-28
3883,25,0.0,1.0,0.0,44.2691686667,2015-06-29
3884,25,0.0,1.0,0.0,7.35783883333,2015-06-30
3891,25,0.0,1.0,0.0,22.7086103333,2015-07-07
3892,25,0.0,1.0,0.0,83.1011183333,2015-07-08
3900,25,0.0,1.0,0.0,40.0969108333,2015-07-16
3903,25,0.0,1.0,0.0,28.2196225,2015-07-19
3910,25,0.0,1.0,0.0,4.99440583333,2015-07-27
3912,25,0.0,2.0,0.0,10.8060896667,2015-07-29
3942,26,1.0,1.0,0.0,106.192694,2015-02-11
3944,26,0.0,1.0,0.0,96.8780855,2015-02-13
3948,26,1.0,1.0,0.0,227.730896333,2015-02-17
3975,26,0.0,1.0,0.0,165.227332333,2015-03-16
3979,26,1.0,1.0,0.0,51.272929,2015-03-20
3980,26,0.0,1.0,0.0,111.428996833,2015-03-21
3981,26,0.0,2.0,0.0,15.8799325,2015-03-22
3982,26,0.0,2.0,0.0,58.1196443333,2015-03-23
3983,26,1.0,1.0,0.0,176.885816667,2015-03-24
3985,26,1.0,1.0,0.0,18.672964,2015-03-26
3987,26,0.0,1.0,0.0,59.6205196667,2015-03-28
3988,26,0.0,1.0,0.0,170.927342,2015-03-29
3990,26,0.0,1.0,0.0,12.8113385,2015-03-31
3991,26,0.0,2.0,0.0,143.123584666,2015-04-01
3992,26,2.0,1.0,0.0,398.282521,2015-04-02
3993,26,3.0,2.0,0.0,100.834531167,2015-04-03
3994,26,0.0,1.0,0.0,4.07407983333,2015-04-04
3995,26,0.0,1.0,0.0,41.3295505,2015-04-05
3996,26,0.0,1.0,0.0,14.9358191667,2015-04-06
3997,26,0.0,1.0,0.0,89.3299953333,2015-04-07
3998,26,0.0,1.0,0.0,29.6306363333,2015-04-08
3999,26,0.0,1.0,0.0,192.435354167,2015-04-09
4006,26,0.0,1.0,0.0,14.869733,2015-04-16
4007,26,0.0,1.0,0.0,7.91127483333,2015-04-17
4008,26,1.0,1.0,0.0,189.395521667,2015-04-18
4009,26,1.0,1.0,0.0,14.0661236667,2015-04-19
4010,26,0.0,1.0,0.0,91.8947421667,2015-04-20
4011,26,1.0,1.0,0.0,127.937413667,2015-04-21
4015,26,0.0,1.0,0.0,2.7371475,2015-04-25
4018,26,0.0,1.0,0.0,18.582588,2015-04-28
4019,26,0.0,1.0,0.0,19.6957253333,2015-04-29
4020,26,0.0,1.0,0.0,3.29966766667,2015-04-30
4021,26,0.0,1.0,0.0,5.18974833333,2015-05-01
4030,26,0.0,1.0,0.0,62.1574721667,2015-05-10
4034,26,0.0,1.0,0.0,46.303545,2015-05-14
4035,26,0.0,1.0,0.0,3.878494,2015-05-15
4036,26,0.0,1.0,0.0,11.8428668333,2015-05-16
4039,26,0.0,1.0,0.0,13.094177,2015-05-19
4043,26,0.0,1.0,0.0,8.512765,2015-05-23
4052,26,0.0,1.0,0.0,2.01697233333,2015-06-01
4053,26,0.0,1.0,0.0,10.8348328333,2015-06-02
4055,26,1.0,1.0,0.0,14.3104008333,2015-06-04
4056,26,0.0,1.0,0.0,9.29468366667,2015-06-05
4137,27,0.0,1.0,0.0,3.62017833333,2015-05-11
4138,27,2.0,2.0,0.0,509.9254555,2015-05-12
4139,27,1.0,1.0,0.0,258.607945667,2015-05-13
4140,27,0.0,1.0,0.0,722.138305833,2015-05-14
4141,27,0.0,1.0,0.0,84.8293413333,2015-05-15
4144,27,1.0,1.0,0.0,177.616576,2015-05-18
4145,27,3.0,2.0,0.0,443.459370667,2015-05-19
4146,27,2.0,1.0,0.0,412.370456667,2015-05-20
4147,27,0.0,1.0,0.0,167.075991,2015-05-21
4152,27,1.0,2.0,0.0,240.760273833,2015-05-26
4153,27,0.0,1.0,0.0,40.875126,2015-05-27
4154,27,0.0,1.0,0.0,38.9730755,2015-05-28
4155,27,0.0,1.0,0.0,83.7592883333,2015-05-29
4158,27,1.0,1.0,0.0,218.668647,2015-06-01
4159,27,0.0,1.0,0.0,119.676377,2015-06-02
4160,27,0.0,2.0,0.0,19.4644511667,2015-06-03
4161,27,0.0,1.0,0.0,110.813368333,2015-06-04
4162,27,0.0,1.0,0.0,80.2911481667,2015-06-05
4165,27,0.0,1.0,0.0,34.393323,2015-06-08
4168,27,0.0,1.0,0.0,115.277123167,2015-06-11
4169,27,0.0,2.0,0.0,106.429473833,2015-06-12
4173,27,1.0,1.0,0.0,43.6424446667,2015-06-16
4174,27,0.0,1.0,0.0,24.1683311667,2015-06-17
4175,27,0.0,1.0,0.0,63.5305261667,2015-06-18
4176,27,1.0,1.0,0.0,125.304238167,2015-06-19
4177,27,1.0,1.0,0.0,47.6473771667,2015-06-20
4182,27,1.0,1.0,0.0,90.4412898333,2015-06-25
4186,27,0.0,1.0,0.0,8.0022205,2015-06-29
4193,27,1.0,1.0,0.0,93.0413343333,2015-07-06
4194,27,1.0,1.0,0.0,88.0764256667,2015-07-07
4197,27,2.0,2.0,0.0,233.260609,2015-07-10
4201,27,0.0,1.0,0.0,14.9700423333,2015-07-14
4202,27,0.0,1.0,0.0,39.7594601667,2015-07-15
4203,27,1.0,1.0,0.0,60.3591155,2015-07-16
4209,27,0.0,1.0,0.0,25.77209,2015-07-22
4210,27,2.0,1.0,0.0,99.612027,2015-07-23
4211,27,0.0,1.0,0.0,80.4642566667,2015-07-24
4243,27,0.0,1.0,0.0,9.42654183333,2015-08-26
4247,28,0.0,2.0,0.0,253.946815167,2015-01-14
4249,28,1.0,1.0,0.0,108.633035333,2015-01-16
4250,28,0.0,1.0,0.0,177.399657167,2015-01-17
4251,28,1.0,2.0,0.0,226.276808,2015-01-18
4252,28,1.0,1.0,0.0,323.064048833,2015-01-19
4254,28,0.0,1.0,0.0,81.8277685,2015-01-21
4266,28,0.0,1.0,0.0,9.763569,2015-02-02
4268,28,1.0,1.0,0.0,228.924778833,2015-02-04
4269,28,0.0,1.0,0.0,107.39663,2015-02-05
4273,28,1.0,1.0,0.0,444.935279167,2015-02-09
4274,28,0.0,1.0,0.0,102.043840167,2015-02-10
4277,28,1.0,1.0,0.0,83.6290081667,2015-02-13
4281,28,2.0,1.0,0.0,290.971681,2015-02-17
4282,28,0.0,1.0,0.0,182.071187333,2015-02-18
4283,28,1.0,2.0,0.0,271.167421,2015-02-19
4286,28,0.0,1.0,0.0,93.1701428333,2015-02-22
4287,28,0.0,1.0,0.0,26.1408305,2015-02-23
4288,28,0.0,1.0,0.0,113.894333167,2015-02-24
4289,28,0.0,1.0,0.0,24.1232885,2015-02-25
4291,28,0.0,2.0,0.0,7.34362583333,2015-02-27
4299,28,0.0,1.0,0.0,3.312897,2015-03-07
4301,28,0.0,1.0,0.0,41.4703418333,2015-03-09
4302,28,0.0,1.0,0.0,11.7531353333,2015-03-10
4303,28,0.0,1.0,0.0,81.4451251667,2015-03-11
4304,28,0.0,2.0,0.0,179.487013,2015-03-12
4309,28,2.0,1.0,0.0,183.144318167,2015-03-17
4310,28,1.0,1.0,0.0,160.907898667,2015-03-18
4311,28,0.0,1.0,0.0,89.390925,2015-03-19
4312,28,0.0,1.0,0.0,22.5281296667,2015-03-20
4316,28,1.0,1.0,0.0,64.8739715,2015-03-24
4317,28,0.0,2.0,1.0,237.419421667,2015-03-25
4322,28,0.0,1.0,0.0,5.56710816667,2015-03-30
4323,28,2.0,1.0,0.0,214.4884905,2015-03-31
4324,28,0.0,1.0,0.0,23.0854008333,2015-04-01
4325,28,1.0,1.0,0.0,71.6988045,2015-04-02
4331,28,0.0,1.0,0.0,93.6818391667,2015-04-08
4333,28,0.0,1.0,0.0,58.817362,2015-04-10
4336,28,0.0,1.0,0.0,298.743108167,2015-04-13
4337,28,1.0,1.0,0.0,136.318511333,2015-04-14
4338,28,1.0,1.0,0.0,249.538674833,2015-04-15
4339,28,0.0,1.0,0.0,164.1824845,2015-04-16
4343,28,0.0,1.0,0.0,92.8388931667,2015-04-20
4344,28,0.0,1.0,0.0,154.3266415,2015-04-21
4345,28,0.0,1.0,0.0,25.306301,2015-04-22
4351,28,0.0,1.0,0.0,69.707082,2015-04-28
4353,28,0.0,1.0,0.0,4.74508966667,2015-04-30
4356,28,0.0,1.0,0.0,24.3193955,2015-05-03
4361,28,1.0,1.0,0.0,19.6236466667,2015-05-08
4364,28,0.0,1.0,1.0,41.1720375,2015-05-11
4365,28,1.0,1.0,0.0,97.4669585,2015-05-12
4366,28,1.0,2.0,0.0,175.5372815,2015-05-13
4367,28,1.0,2.0,0.0,253.424787667,2015-05-14
4373,28,0.0,1.0,0.0,56.5474195,2015-05-20
4378,28,0.0,1.0,0.0,50.4003716667,2015-05-25
4379,28,0.0,1.0,0.0,66.0792376667,2015-05-26
4381,28,1.0,1.0,0.0,59.0644176667,2015-05-28
4382,28,1.0,1.0,0.0,85.3767843333,2015-05-29
4385,28,0.0,1.0,0.0,26.8585228333,2015-06-01
4386,28,0.0,1.0,0.0,76.6959558333,2015-06-02
4387,28,1.0,1.0,0.0,79.2530048333,2015-06-03
4388,28,1.0,1.0,0.0,70.6607445,2015-06-04
4389,28,0.0,1.0,0.0,3.043692,2015-06-05
4393,28,0.0,1.0,0.0,11.1169023333,2015-06-09
4395,28,0.0,1.0,0.0,19.2013478333,2015-06-11
4403,28,0.0,2.0,0.0,31.9012738333,2015-06-19
4412,28,0.0,1.0,0.0,6.34845516667,2015-06-28
4413,28,0.0,1.0,0.0,13.8074813333,2015-06-29
4414,28,0.0,1.0,0.0,27.413328,2015-06-30
4421,28,0.0,1.0,0.0,21.9511936667,2015-07-07
4440,28,0.0,1.0,0.0,21.9587318333,2015-07-27
4442,28,0.0,1.0,0.0,120.3895145,2015-07-29
4448,28,0.0,1.0,0.0,54.6114403333,2015-08-04
4449,28,0.0,1.0,0.0,25.0178651667,2015-08-05
4468,28,0.0,1.0,0.0,13.6202066667,2015-08-24
4472,29,1.0,4.0,0.0,124.663766,2015-07-16
4475,29,2.0,2.0,0.0,209.67847,2015-07-19
4476,29,1.0,2.0,0.0,103.9791075,2015-07-20
4477,29,1.0,1.0,0.0,65.7623505,2015-07-21
4478,29,0.0,1.0,0.0,52.1069093333,2015-07-22
4479,29,1.0,1.0,0.0,42.7311011667,2015-07-23
4480,29,2.0,3.0,0.0,171.221762667,2015-07-24
4481,29,2.0,2.0,0.0,321.446478667,2015-07-25
4482,29,0.0,3.0,0.0,91.5743346666,2015-07-27
4484,29,1.0,1.0,0.0,74.4667616667,2015-07-29
4486,29,0.0,2.0,0.0,43.7282576667,2015-07-31
4487,29,0.0,1.0,0.0,2.21525266667,2015-08-01
4488,29,1.0,2.0,0.0,42.2834335,2015-08-02
4490,29,1.0,2.0,0.0,78.7293236667,2015-08-04
4492,29,0.0,1.0,0.0,35.0490548333,2015-08-06
4493,29,1.0,1.0,0.0,54.5095443333,2015-08-07
4494,29,0.0,1.0,0.0,174.741050333,2015-08-08
4495,29,1.0,1.0,0.0,192.440298667,2015-08-09
4500,29,2.0,1.0,0.0,48.2671071667,2015-08-14
4501,29,0.0,3.0,0.0,139.711435667,2015-08-15
4507,29,1.0,2.0,0.0,79.8786941667,2015-08-21
4508,29,0.0,1.0,0.0,8.37610066667,2015-08-22
4509,29,0.0,1.0,0.0,27.8755621667,2015-08-23
4510,29,0.0,1.0,0.0,20.3264518333,2015-08-24
4512,29,2.0,1.0,0.0,62.7300265,2015-08-26
4513,29,0.0,1.0,0.0,4.20549016667,2015-08-27
4519,30,1.0,1.0,0.0,56.8616045,2015-02-15
4520,30,0.0,1.0,0.0,12.7962306667,2015-02-16
4531,30,1.0,2.0,0.0,140.026970666,2015-02-27
4538,30,1.0,1.0,0.0,235.903866167,2015-03-06
4541,30,2.0,1.0,0.0,260.034785,2015-03-09
4559,30,1.0,1.0,0.0,246.471422,2015-03-27
4560,30,0.0,1.0,0.0,11.2860461667,2015-03-28
4564,30,1.0,2.0,0.0,121.678006,2015-04-01
4565,30,0.0,1.0,0.0,181.701637833,2015-04-02
4569,30,1.0,1.0,0.0,63.397909,2015-04-06
4573,30,1.0,1.0,0.0,379.981605167,2015-04-10
4580,30,1.0,2.0,0.0,235.143341834,2015-04-17
4588,30,0.0,2.0,0.0,17.6473075,2015-04-25
4594,30,0.0,2.0,0.0,41.2718168333,2015-05-01
4596,30,0.0,1.0,0.0,3.6435405,2015-05-03
4602,30,0.0,1.0,0.0,55.8225351667,2015-05-09
4608,30,0.0,1.0,0.0,9.17526633333,2015-05-15
4610,30,0.0,1.0,0.0,8.36218966667,2015-05-17
4614,30,0.0,2.0,0.0,26.3894568334,2015-05-21
4617,30,1.0,1.0,0.0,125.525176833,2015-05-24
4619,30,0.0,1.0,0.0,37.7024211667,2015-05-26
4636,30,0.0,1.0,0.0,137.346623,2015-06-12
4650,30,0.0,1.0,0.0,118.482214167,2015-06-26
4678,30,4.0,1.0,0.0,353.3558365,2015-07-24
4682,30,3.0,1.0,0.0,324.1599515,2015-07-29
4691,30,0.0,1.0,0.0,149.221425333,2015-08-07
4698,30,0.0,1.0,0.0,213.613911333,2015-08-14
4699,30,1.0,1.0,0.0,32.6546125,2015-08-15
4705,30,2.0,1.0,0.0,187.301901,2015-08-21
4709,30,1.0,1.0,0.0,52.8376265,2015-08-25
4712,31,0.0,1.0,0.0,108.877341833,2014-11-10
4713,31,0.0,2.0,0.0,68.1487971667,2014-11-11
4715,31,0.0,1.0,0.0,65.0673291667,2014-11-13
4718,31,0.0,1.0,0.0,5.1821115,2014-11-16
4721,31,0.0,1.0,0.0,30.3134645,2014-11-19
4724,31,0.0,1.0,0.0,81.0110608333,2014-11-22
4725,31,0.0,1.0,0.0,8.415288,2014-11-23
4726,31,1.0,1.0,0.0,7.258413,2014-11-24
4730,31,0.0,1.0,0.0,62.1261731667,2014-11-28
4735,31,1.0,1.0,0.0,193.996728167,2014-12-03
4736,31,1.0,1.0,0.0,100.399395167,2014-12-04
4737,31,0.0,1.0,0.0,28.8737273333,2014-12-05
4741,31,0.0,1.0,0.0,38.5874441667,2014-12-09
4746,31,0.0,1.0,0.0,69.3965086667,2014-12-14
4748,31,0.0,1.0,0.0,11.7009323333,2014-12-16
4762,31,1.0,1.0,0.0,110.830857833,2014-12-30
4764,31,0.0,1.0,0.0,113.896163833,2015-01-01
4765,31,0.0,1.0,0.0,30.9868325,2015-01-02
4767,31,1.0,1.0,0.0,47.4869421667,2015-01-04
4768,31,1.0,1.0,0.0,78.15688,2015-01-05
4769,31,1.0,1.0,0.0,113.942582833,2015-01-06
4770,31,2.0,2.0,0.0,125.269681,2015-01-07
4771,31,0.0,2.0,0.0,113.503027333,2015-01-08
4772,31,0.0,1.0,0.0,135.9484745,2015-01-09
4773,31,0.0,2.0,0.0,55.0121803334,2015-01-10
4804,31,0.0,2.0,0.0,112.832700167,2015-02-10
4875,31,1.0,2.0,0.0,95.098681,2015-04-22
4881,31,0.0,1.0,0.0,14.6580963333,2015-04-28
4882,31,0.0,1.0,0.0,73.7407126667,2015-04-29
4884,31,0.0,1.0,0.0,13.6691723333,2015-05-01
4885,31,0.0,1.0,0.0,28.7227266667,2015-05-02
4889,31,1.0,1.0,0.0,3.1522175,2015-05-06
4904,31,0.0,1.0,0.0,72.3176565,2015-05-21
4908,31,2.0,1.0,0.0,215.761938333,2015-05-25
4910,31,1.0,1.0,0.0,2.122143,2015-05-27
4911,31,1.0,1.0,0.0,150.707662167,2015-05-28
4912,31,2.0,1.0,0.0,194.857182333,2015-05-29
4913,31,3.0,1.0,0.0,217.001860333,2015-05-30
4930,31,0.0,2.0,0.0,70.3041823333,2015-06-16
4939,31,0.0,2.0,0.0,40.4841666666,2015-06-25
4950,31,0.0,2.0,0.0,37.3399068333,2015-07-06
4951,31,0.0,1.0,0.0,191.135575167,2015-07-07
4952,31,1.0,1.0,0.0,95.1461668333,2015-07-08
5005,32,0.0,1.0,0.0,41.5119748333,2015-01-11
5008,32,0.0,1.0,0.0,81.77953,2015-01-14
5010,32,0.0,1.0,0.0,9.52610883333,2015-01-16
5012,32,0.0,1.0,0.0,18.5337186667,2015-01-18
5016,32,0.0,1.0,0.0,25.3294631667,2015-01-22
5017,32,0.0,1.0,0.0,13.2746105,2015-01-23
5019,32,0.0,1.0,0.0,16.7407688333,2015-01-25
5021,32,0.0,2.0,0.0,32.982561,2015-01-27
5026,32,0.0,2.0,0.0,71.1000921667,2015-02-01
5027,32,0.0,1.0,0.0,77.4803425,2015-02-02
5028,32,0.0,1.0,0.0,121.759853667,2015-02-03
5029,32,1.0,2.0,0.0,58.3301585,2015-02-04
5030,32,1.0,1.0,0.0,89.0845445,2015-02-05
5032,32,2.0,1.0,0.0,270.622013333,2015-02-07
5033,32,0.0,1.0,0.0,121.698654167,2015-02-08
5034,32,0.0,2.0,0.0,63.157084,2015-02-09
5035,32,1.0,2.0,0.0,224.555747333,2015-02-10
5037,32,0.0,1.0,0.0,39.0190035,2015-02-12
5039,32,2.0,1.0,0.0,123.611002833,2015-02-14
5041,32,1.0,1.0,0.0,42.557966,2015-02-16
5042,32,2.0,2.0,0.0,145.36045,2015-02-17
5043,32,0.0,2.0,0.0,67.3071805,2015-02-18
5044,32,0.0,1.0,0.0,4.906914,2015-02-19
